age,sex,job,housing,saving_accounts,checking_account,credit_amount,duration,purpose,risk,credit_per_month,age_group,credit_to_age_ratio,no_checking,no_saving,saving_level,checking_level,financial_security
32.0,male,2,own,little,little,1530.0,18.0,car,bad,84.99527804010887,31-40,47.8125,0,0,1,1,0.39525691699604737
38.0,male,2,own,little,little,3914.0,42.0,business,bad,93.18825742244233,31-40,103.0,0,0,1,1,0.2035002035002035
22.0,female,2,rent,little,little,1858.0,12.0,furniture/equipment,good,154.82043163069744,18-30,84.45454545454545,0,0,1,1,0.34989503149055284
64.5,male,2,free,little,little,2600.0,18.0,radio/TV,bad,144.43642019887784,60+,40.310077519379846,0,0,1,1,0.2777777777777778
35.0,male,2,own,little,little,1979.0,15.0,radio/TV,good,131.92453836410905,31-40,56.542857142857144,0,0,1,1,0.3356831151393085
41.0,male,2,own,little,rich,2116.0,6.0,furniture/equipment,good,352.6078986835527,41-50,51.609756097560975,0,0,1,3,0.3209242618741977
29.0,male,2,own,moderate,moderate,1437.0,9.0,car,bad,159.64892789690035,18-30,49.55172413793103,0,0,2,2,0.8206811653672548
36.0,male,2,own,quite rich,little,4042.0,42.0,furniture/equipment,good,96.23580390943073,31-40,112.27777777777777,0,0,3,1,0.5950019833399445
64.0,male,1,own,little,little,3832.0,9.0,education,good,425.7304743917343,60+,59.875,0,0,1,1,0.20695364238410596
28.0,female,2,own,little,little,3660.0,24.0,radio/TV,good,152.49364609807924,18-30,130.71428571428572,0,0,1,1,0.2145922746781116
44.0,male,2,own,little,little,1553.0,18.0,furniture/equipment,bad,86.27298483417587,41-50,35.29545454545455,0,0,1,1,0.39169604386995693
23.0,male,2,own,little,moderate,1444.0,15.0,radio/TV,good,96.26024931671222,18-30,62.78260869565217,0,0,1,2,0.40916530278232405
19.0,female,2,rent,little,little,1980.0,9.0,furniture/equipment,bad,219.9755582713032,18-30,104.21052631578948,0,0,1,1,0.33557046979865773
25.0,female,1,own,little,moderate,1355.0,24.0,car,bad,56.45598100079163,18-30,54.2,0,0,1,2,0.42462845010615713
47.0,male,2,own,little,little,1393.0,12.0,education,good,116.07366052828931,41-50,29.638297872340427,0,0,1,1,0.41788549937317176
28.0,female,2,own,quite rich,little,1376.0,24.0,radio/TV,good,57.33094454397733,18-30,49.142857142857146,0,0,3,1,1.2626262626262628
21.0,male,2,own,little,little,7882.375,42.0,radio/TV,good,187.6711268779315,18-30,375.3511904761905,0,0,1,1,0.11258250186464769
34.0,female,2,own,little,little,1493.0,12.0,radio/TV,good,124.40629947504375,31-40,43.911764705882355,0,0,1,1,0.40112314480545525
26.0,male,2,own,little,little,4370.0,42.0,radio/TV,bad,104.04514178233852,18-30,168.07692307692307,0,0,1,1,0.186219739292365
27.0,female,0,own,little,little,750.0,18.0,education,bad,41.66435198044553,18-30,27.77777777777778,0,0,1,1,0.5714285714285714
38.0,male,1,own,little,moderate,1308.0,15.0,repairs,good,87.19418705419639,31-40,34.421052631578945,0,0,1,2,0.43327556325823224
40.0,male,3,own,moderate,little,4623.0,15.0,education,bad,308.1794547030198,31-40,115.575,0,0,2,1,0.35568202027387513
33.0,male,2,own,little,little,1851.0,24.0,radio/TV,good,77.12178659222532,31-40,56.09090909090909,0,0,1,1,0.350754121360926
32.0,male,3,own,little,little,1880.0,18.0,radio/TV,good,104.43864229765012,31-40,58.75,0,0,1,1,0.3472222222222222
27.0,male,2,rent,little,little,7882.375,36.0,business,bad,218.94877920057777,18-30,291.93981481481484,0,0,1,1,0.11258250186464769
32.0,male,2,own,little,little,4583.0,30.0,furniture/equipment,good,152.76157461417952,31-40,143.21875,0,0,1,1,0.17911517105498836
26.0,female,2,own,quite rich,little,1386.0,12.0,car,bad,115.4903758020165,18-30,53.30769230769231,0,0,3,1,1.2573344509639564
38.0,male,2,free,little,rich,947.0,24.0,car,bad,39.456689304612304,31-40,24.92105263157895,0,0,1,3,0.5136106831022085
40.0,male,1,rent,little,little,684.0,12.0,education,bad,56.995250395800355,31-40,17.1,0,0,1,1,0.5938242280285035
50.0,male,3,free,little,little,7476.0,42.0,education,good,177.99576200566653,41-50,149.52,0,0,1,1,0.11798017932987259
37.0,male,1,own,little,moderate,1922.0,12.0,furniture/equipment,bad,160.1533205566203,31-40,51.945945945945944,0,0,1,2,0.3422313483915127
45.0,male,2,own,little,little,2303.0,24.0,car,bad,95.95433523603182,41-50,51.17777777777778,0,0,1,1,0.3027550711474417
42.0,male,3,own,moderate,moderate,7882.375,36.0,car,bad,218.94877920057777,41-50,187.67559523809524,0,0,2,2,0.22516500372929538
35.0,male,2,own,little,little,2346.0,24.0,car,good,97.74592725303111,31-40,67.02857142857142,0,0,1,1,0.29886431560071725
22.0,male,2,free,little,little,3973.0,14.0,car,good,283.7654453253339,18-30,180.5909090909091,0,0,1,1,0.20108586366378445
41.0,male,1,own,little,moderate,888.0,12.0,car,bad,73.9938338471794,41-50,21.658536585365855,0,0,1,2,0.5296610169491526
37.0,male,2,own,little,little,7882.375,42.0,radio/TV,good,187.6711268779315,31-40,213.03716216216216,0,0,1,1,0.11258250186464769
28.0,female,2,own,little,moderate,4221.0,30.0,business,good,140.6953101563281,18-30,150.75,0,0,1,2,0.1915341888527102
41.0,male,2,own,little,moderate,6361.0,18.0,furniture/equipment,good,353.36925726348534,41-50,155.14634146341464,0,0,1,2,0.13585110718652357
23.0,male,2,rent,little,rich,1297.0,12.0,radio/TV,good,108.07432713940506,18-30,56.391304347826086,0,0,1,3,0.43535045711798004
23.0,male,2,own,little,little,900.0,12.0,car,bad,74.99375052078993,18-30,39.130434782608695,0,0,1,1,0.5263157894736842
50.0,male,2,own,little,little,2241.0,21.0,furniture/equipment,good,106.70920432360363,41-50,44.82,0,0,1,1,0.308546744831842
35.0,male,3,own,little,moderate,1050.0,6.0,furniture/equipment,good,174.9708381936344,31-40,30.0,0,0,1,2,0.48780487804878053
50.0,female,1,own,little,rich,1047.0,6.0,education,good,174.47092151308115,41-50,20.94,0,0,1,3,0.4885197850512946
27.0,male,3,own,little,little,6314.0,24.0,vacation/others,good,263.07237198450065,18-30,233.85185185185185,0,0,1,1,0.13672409078479628
34.0,male,2,own,rich,moderate,3496.0,30.0,furniture/equipment,good,116.52944901836605,31-40,102.82352941176471,0,0,4,2,0.889679715302491
27.0,female,2,own,little,little,3609.0,42.0,business,good,85.92652555891527,18-30,133.66666666666666,0,0,1,1,0.21696680407897592
43.0,male,2,rent,little,little,4843.0,12.0,car,bad,403.5497041913174,41-50,112.62790697674419,0,0,1,1,0.17114495978093444
47.0,male,2,own,little,rich,3017.0,30.0,radio/TV,good,100.56331455618145,41-50,64.19148936170212,0,0,1,3,0.24894199651481208
27.0,male,1,own,moderate,little,4139.0,24.0,business,good,172.4511478688388,18-30,153.2962962962963,0,0,2,1,0.3891807744697412
31.0,male,2,own,moderate,little,5742.0,36.0,business,good,159.49556956751204,31-40,185.2258064516129,0,0,2,1,0.29664787896766537
42.0,male,3,own,little,little,7882.375,42.0,car,good,187.6711268779315,41-50,187.67559523809524,0,0,1,1,0.11258250186464769
24.0,male,2,own,quite rich,little,2080.0,6.0,car,good,346.6088985169138,18-30,86.66666666666667,0,0,3,1,0.974025974025974
41.0,male,1,own,quite rich,little,2580.0,21.0,business,bad,122.85129279558116,41-50,62.926829268292686,0,0,3,1,0.8379888268156425
26.0,female,3,rent,little,little,4530.0,30.0,radio/TV,good,150.99496683443886,18-30,174.23076923076923,0,0,1,1,0.18083182640144665
33.0,male,2,own,little,little,5150.0,24.0,furniture/equipment,good,214.57439273363607,31-40,156.06060606060606,0,0,1,1,0.16260162601626016
24.0,male,2,own,moderate,moderate,5595.0,42.0,radio/TV,bad,133.21111402109474,18-30,233.125,0,0,2,2,0.3032600454890068
64.0,male,1,rent,little,little,2384.0,24.0,radio/TV,good,99.32919461689096,60+,37.25,0,0,1,1,0.29550827423167847
26.0,female,2,own,little,little,1453.0,18.0,radio/TV,good,80.7177379034498,18-30,55.88461538461539,0,0,1,1,0.4076640847941296
56.0,female,2,own,little,little,1538.0,6.0,education,good,256.2906182302949,51-60,27.464285714285715,0,0,1,1,0.3940110323089046
37.0,male,2,free,little,little,2279.0,12.0,radio/TV,good,189.90084159653364,31-40,61.5945945945946,0,0,1,1,0.3049710277523635
33.0,male,2,own,little,little,1478.0,15.0,radio/TV,good,98.52676488234118,31-40,44.78787878787879,0,0,1,1,0.4035512510088782
47.0,male,2,free,little,little,5103.0,24.0,radio/TV,good,212.61614099412523,41-50,108.57446808510639,0,0,1,1,0.16385384237260364
31.0,male,1,own,moderate,moderate,7882.375,36.0,business,good,218.94877920057777,31-40,254.2701612903226,0,0,2,2,0.22516500372929538
34.0,male,2,free,little,little,6527.0,42.0,car,good,155.40106187947907,31-40,191.97058823529412,0,0,1,1,0.13285505513484788
27.0,male,2,own,little,rich,1347.0,10.0,radio/TV,good,134.6865313468653,18-30,49.888888888888886,0,0,1,3,0.42607584149978694
30.0,male,2,free,moderate,moderate,2862.0,36.0,car,good,79.49779172800756,18-30,95.4,0,0,2,2,0.5178663904712584
35.0,male,2,own,moderate,little,2753.0,9.0,radio/TV,good,305.8549050105544,31-40,78.65714285714286,0,0,2,1,0.5329070077271516
31.0,male,2,own,rich,little,3651.0,12.0,car,good,304.2246479460045,31-40,117.7741935483871,0,0,4,1,0.8600301010535369
25.0,male,2,own,little,little,975.0,15.0,furniture/equipment,good,64.9956669555363,18-30,39.0,0,0,1,1,0.5063291139240506
25.0,female,1,own,moderate,moderate,2631.0,15.0,repairs,good,175.38830744617027,18-30,105.24,0,0,2,2,0.550812448361333
29.0,male,2,own,moderate,moderate,2896.0,24.0,radio/TV,good,120.6616390983709,18-30,99.86206896551724,0,0,2,2,0.513347022587269
44.0,male,1,own,little,little,4716.0,6.0,car,good,785.869021829695,41-50,107.18181818181819,0,0,1,1,0.17494751574527642
28.0,male,2,own,little,little,2284.0,24.0,radio/TV,good,95.1627015541019,18-30,81.57142857142857,0,0,1,1,0.30450669914738127
50.0,male,2,rent,quite rich,little,1236.0,6.0,car,good,205.96567238793534,41-50,24.72,0,0,3,1,1.341681574239714
29.0,male,2,own,little,moderate,1103.0,12.0,radio/TV,good,91.90900758270145,18-30,38.03448275862069,0,0,1,2,0.4755111745126011
38.0,female,0,own,little,little,926.0,12.0,car,good,77.16023664694609,31-40,24.36842105263158,0,0,1,1,0.5192107995846313
24.0,male,2,own,little,little,1800.0,18.0,radio/TV,good,99.99444475306927,18-30,75.0,0,0,1,1,0.35714285714285715
40.0,male,3,rent,little,rich,1905.0,15.0,education,good,126.99153389774015,31-40,47.625,0,0,1,3,0.3442340791738382
29.0,female,1,rent,quite rich,little,1123.0,12.0,furniture/equipment,bad,93.57553537205233,18-30,38.724137931034484,0,0,3,1,1.413094677343382
46.0,male,2,free,little,little,6331.0,42.0,car,bad,150.73450632127808,41-50,137.6304347826087,0,0,1,1,0.13640703860319192
47.0,female,2,free,moderate,rich,1377.0,24.0,radio/TV,good,57.37260947460522,41-50,29.29787234042553,0,0,2,3,0.8413967185527977
41.0,male,2,own,moderate,moderate,2503.0,30.0,business,good,83.43055231492283,41-50,61.048780487804876,0,0,2,2,0.5709391949757351
32.0,female,2,own,little,moderate,2528.0,27.0,business,good,93.62616199400021,31-40,79.0,0,0,1,2,0.2834467120181406
35.0,female,2,free,quite rich,little,5324.0,15.0,car,good,354.90967268848743,31-40,152.11428571428573,0,0,3,1,0.4743833017077799
24.0,male,2,own,moderate,moderate,6560.0,42.0,car,bad,156.18675745815577,18-30,273.3333333333333,0,0,2,2,0.2645502645502646
25.0,female,2,rent,little,moderate,2969.0,12.0,furniture/equipment,bad,247.39605032913926,18-30,118.76,0,0,1,2,0.25195263290501385
25.0,female,2,own,little,moderate,1206.0,9.0,radio/TV,good,133.98511276524832,18-30,48.24,0,0,1,2,0.45330915684496825
37.0,male,1,own,little,moderate,2118.0,9.0,radio/TV,good,235.3071880902122,31-40,57.24324324324324,0,0,1,2,0.3207184092366902
32.0,male,3,own,quite rich,little,629.0,18.0,radio/TV,good,34.94250319426698,31-40,19.65625,0,0,3,1,1.8416206261510129
35.0,female,2,free,little,little,1198.0,6.0,education,bad,199.63339443426094,31-40,34.22857142857143,0,0,1,1,0.45495905368516837
46.0,male,3,own,little,little,2476.0,21.0,car,good,117.89914765963525,41-50,53.82608695652174,0,0,1,1,0.28768699654775604
25.0,male,1,own,little,little,1138.0,9.0,radio/TV,good,126.4303966225975,18-30,45.52,0,0,1,1,0.4677268475210477
27.0,male,3,own,little,moderate,7882.375,42.0,car,bad,187.6711268779315,18-30,291.93981481481484,0,0,1,2,0.11258250186464769
63.0,male,2,own,little,little,7596.0,30.0,car,good,253.19156028132394,60+,120.57142857142857,0,0,1,1,0.11633317822242903
40.0,male,2,own,little,little,3077.0,30.0,radio/TV,good,102.56324789173694,31-40,76.925,0,0,1,1,0.24527839097375523
32.0,male,3,free,little,little,1505.0,18.0,radio/TV,good,83.60646630742735,31-40,47.03125,0,0,1,1,0.3992015968063872
31.0,male,2,own,little,rich,3148.0,24.0,radio/TV,good,131.1612016165993,31-40,101.54838709677419,0,0,1,3,0.2410800385728062
31.0,male,2,own,moderate,moderate,6148.0,20.0,car,good,307.38463076846153,31-40,198.32258064516128,0,0,2,2,0.27979854504756574
34.0,male,3,own,little,rich,1337.0,9.0,radio/TV,bad,148.5390512165315,31-40,39.3235294117647,0,0,1,3,0.42789901583226364
24.0,female,2,rent,rich,moderate,433.0,6.0,education,bad,72.15464089318446,18-30,18.041666666666668,0,0,4,2,2.7913468248429867
24.0,female,1,own,little,little,1228.0,12.0,car,bad,102.32480626614449,18-30,51.166666666666664,0,0,1,1,0.44883303411131065
64.5,female,1,own,quite rich,moderate,790.0,9.0,radio/TV,good,87.76802577491391,60+,12.248062015503876,0,0,3,2,1.675977653631285
21.0,female,2,rent,little,little,2570.0,27.0,car,bad,95.1816599385208,18-30,122.38095238095238,0,0,1,1,0.2801120448179272
41.0,female,1,own,rich,little,250.0,6.0,car,good,41.659723379436755,41-50,6.097560975609756,0,0,4,1,3.2
47.0,male,1,own,quite rich,little,1316.0,15.0,radio/TV,good,87.72748483434438,41-50,28.0,0,0,3,1,1.295336787564767
25.0,female,2,rent,little,little,1882.0,18.0,radio/TV,bad,104.54974723626465,18-30,75.28,0,0,1,1,0.3469812630117974
59.0,female,2,rent,little,moderate,6416.0,42.0,business,bad,152.75826766029382,51-60,108.7457627118644,0,0,1,2,0.1348435814455232
36.0,male,2,own,rich,rich,1275.0,24.0,business,good,53.12278655056039,31-40,35.416666666666664,0,0,4,3,1.7582417582417582
33.0,male,2,own,little,moderate,6403.0,24.0,radio/TV,good,266.78055081038286,31-40,194.03030303030303,0,0,1,2,0.135080372821829
21.0,male,1,rent,little,little,1987.0,24.0,radio/TV,bad,82.78821715761843,18-30,94.61904761904762,0,0,1,1,0.33478406427854035
44.0,female,1,own,little,moderate,760.0,8.0,radio/TV,good,94.98812648418948,41-50,17.272727272727273,0,0,1,2,0.5681818181818182
28.0,female,2,rent,rich,little,2603.0,24.0,car,good,108.45381442439898,18-30,92.96428571428571,0,0,4,1,1.1101859561476546
37.0,female,2,own,little,little,3380.0,4.0,car,good,844.7888027993001,31-40,91.35135135135135,0,0,1,1,0.22831050228310504
29.0,female,0,own,little,moderate,3990.0,36.0,domestic appliances,good,110.83025471514681,18-30,137.58620689655172,0,0,1,2,0.2004008016032064
23.0,female,3,rent,little,moderate,7882.375,24.0,car,bad,328.4186075580184,18-30,342.7119565217391,0,0,1,2,0.11258250186464769
35.0,male,1,own,moderate,little,4380.0,18.0,car,good,243.3198155658019,31-40,125.14285714285714,0,0,2,1,0.3717472118959108
45.0,male,3,own,little,little,6761.0,6.0,car,good,1126.6455590734877,41-50,150.24444444444444,0,0,1,1,0.12884937508053085
26.0,female,1,rent,moderate,moderate,4280.0,30.0,business,bad,142.66191126962434,18-30,164.6153846153846,0,0,2,2,0.3787878787878788
32.0,male,2,own,moderate,little,2325.0,24.0,car,good,96.87096370984541,31-40,72.65625,0,0,2,1,0.6015037593984962
23.0,male,1,own,little,moderate,1048.0,10.0,radio/TV,good,104.78952104789522,18-30,45.56521739130435,0,0,1,2,0.48828125
41.0,male,2,own,little,little,3160.0,21.0,radio/TV,good,150.46902528451025,41-50,77.07317073170732,0,0,1,1,0.24038461538461536
22.0,male,2,own,quite rich,little,2483.0,24.0,furniture/equipment,good,103.45402274905211,18-30,112.86363636363636,0,0,3,1,0.8613264427217915
30.0,male,3,own,little,little,7882.375,39.0,furniture/equipment,good,202.1069972564806,18-30,262.74583333333334,0,0,1,1,0.11258250186464769
28.0,male,1,own,little,little,1797.0,13.0,business,good,138.2201369125452,18-30,64.17857142857143,0,0,1,1,0.35752592062924565
23.0,female,2,rent,little,little,2511.0,15.0,car,good,167.3888407439504,18-30,109.17391304347827,0,0,1,1,0.28481913984619767
37.0,female,1,own,little,little,1274.0,12.0,car,bad,106.15782018165153,31-40,34.432432432432435,0,0,1,1,0.4397537379067722
26.0,male,2,own,little,little,5248.0,21.0,car,good,249.892862244655,18-30,201.84615384615384,0,0,1,1,0.16005121638924455
33.0,male,2,own,little,little,3029.0,15.0,car,good,201.91987200853276,31-40,91.78787878787878,0,0,1,1,0.2482005460412013
49.0,female,2,own,little,little,428.0,6.0,furniture/equipment,good,71.32144642559572,41-50,8.73469387755102,0,0,1,1,0.700280112044818
23.0,female,1,own,little,little,976.0,18.0,car,bad,54.21921004388645,18-30,42.43478260869565,0,0,1,1,0.5060728744939271
23.0,female,1,rent,moderate,moderate,841.0,12.0,business,good,70.07749354220482,18-30,36.56521739130435,0,0,2,2,1.0863661053775122
25.0,female,2,own,little,little,5771.0,30.0,radio/TV,good,192.36025465817806,18-30,230.84,0,0,1,1,0.14768867227883622
55.0,male,2,free,rich,little,1555.0,12.0,repairs,bad,129.5725356220315,51-60,28.272727272727273,0,0,4,1,1.5655577299412917
32.0,female,2,rent,little,little,1285.0,24.0,car,bad,53.5394358568393,31-40,40.15625,0,0,1,1,0.437636761487965
64.5,male,0,own,little,rich,1299.0,6.0,car,good,216.4639226795534,60+,20.13953488372093,0,0,1,3,0.43497172683775553
39.0,male,2,free,little,rich,1271.0,15.0,radio/TV,bad,84.72768482101193,31-40,32.58974358974359,0,0,1,3,0.44033465433729635
31.0,male,2,own,little,little,1393.0,24.0,car,good,58.03924836465147,31-40,44.935483870967744,0,0,1,1,0.41788549937317176
35.0,male,2,own,little,little,691.0,12.0,car,bad,57.57853512207316,31-40,19.742857142857144,0,0,1,1,0.5913660555884093
59.0,female,2,own,little,little,5045.0,15.0,car,good,336.3109126058263,51-60,85.50847457627118,0,0,1,1,0.1654259718775848
24.0,female,2,rent,little,little,2124.0,18.0,furniture/equipment,bad,117.99344480862173,18-30,88.5,0,0,1,1,0.3201024327784891
24.0,male,1,own,little,little,2214.0,12.0,radio/TV,good,184.48462628114325,18-30,92.25,0,0,1,1,0.3111387678904792
30.0,male,3,free,little,little,7882.375,21.0,car,bad,375.33331746107325,18-30,262.74583333333334,0,0,1,1,0.11258250186464769
27.0,male,2,own,moderate,little,2463.0,24.0,car,good,102.6207241364943,18-30,91.22222222222223,0,0,2,1,0.5775339301183945
40.0,male,1,own,little,moderate,1155.0,12.0,radio/TV,good,96.24197983501375,31-40,28.875,0,0,1,2,0.4640371229698375
31.0,male,1,own,little,little,3108.0,30.0,furniture/equipment,bad,103.59654678177394,31-40,100.25806451612904,0,0,1,1,0.243427458617332
31.0,female,2,rent,little,little,2901.0,10.0,car,good,290.07099290070994,31-40,93.58064516129032,0,0,1,1,0.2563445270443476
28.0,male,2,rent,little,moderate,3617.0,12.0,furniture/equipment,good,301.391550704108,18-30,129.17857142857142,0,0,1,2,0.21659085986571366
63.0,male,1,own,little,little,1655.0,12.0,radio/TV,good,137.90517456878595,60+,26.26984126984127,0,0,1,1,0.3766478342749529
26.0,female,2,rent,little,little,2812.0,24.0,car,good,117.1617849256281,18-30,108.15384615384616,0,0,1,1,0.2623294858342078
25.0,female,3,own,little,little,7882.375,36.0,education,bad,218.94877920057777,18-30,315.295,0,0,1,1,0.11258250186464769
36.0,male,3,own,little,little,3275.0,21.0,car,good,155.94495500214273,31-40,90.97222222222223,0,0,1,1,0.23391812865497075
52.0,male,2,own,moderate,little,2223.0,24.0,radio/TV,good,92.62114078580059,51-60,42.75,0,0,2,1,0.6205398696866274
64.5,male,0,free,quite rich,rich,1480.0,12.0,car,good,123.32305641196568,60+,22.94573643410853,0,0,3,3,1.2096774193548387
25.0,female,2,rent,little,little,1371.0,24.0,car,bad,57.12261989083788,18-30,54.84,0,0,1,1,0.42176296921130324
37.0,male,2,own,little,little,3535.0,36.0,car,good,98.19171689675288,31-40,95.54054054054055,0,0,1,1,0.2205071664829107
25.0,female,2,own,little,little,3509.0,18.0,radio/TV,good,194.9336147991778,18-30,140.36,0,0,1,1,0.22177866489243733
38.0,male,3,own,rich,little,5711.0,36.0,car,good,158.63448237548957,31-40,150.28947368421052,0,0,4,1,0.5960363582178513
64.5,female,2,own,little,moderate,3872.0,18.0,repairs,good,215.09916115771344,60+,60.031007751937985,0,0,1,2,0.20525451559934318
25.0,male,2,own,little,moderate,4933.0,39.0,radio/TV,bad,126.48393630932541,18-30,197.32,0,0,1,2,0.16854879487611665
60.0,male,2,own,rich,little,1940.0,24.0,car,good,80.82996541810758,51-60,32.333333333333336,0,0,4,1,1.3605442176870748
31.0,male,1,own,little,moderate,1410.0,12.0,education,good,117.49020914923757,31-40,45.483870967741936,0,0,1,2,0.41493775933609955
23.0,female,1,own,moderate,moderate,836.0,12.0,car,bad,69.6608615948671,18-30,36.34782608695652,0,0,2,2,1.0893246187363834
60.0,male,3,own,little,moderate,6468.0,20.0,car,good,323.38383080845955,51-60,107.8,0,0,1,2,0.1339046598821639
35.0,male,1,own,rich,moderate,1941.0,18.0,business,good,107.82734292539303,31-40,55.457142857142856,0,0,4,2,1.3600816048962938
40.0,male,2,own,quite rich,little,2675.0,22.0,radio/TV,good,121.58538248261442,31-40,66.875,0,0,3,1,0.8163265306122449
38.0,male,2,own,little,little,2751.0,42.0,car,good,65.49844051332111,31-40,72.39473684210526,0,0,1,1,0.2665955745134631
50.0,male,2,free,little,moderate,6224.0,42.0,education,bad,148.1869479298112,41-50,124.48,0,0,1,2,0.13842746400885936
27.0,male,2,own,little,little,5998.0,40.0,education,bad,149.94625134371643,18-30,222.14814814814815,0,0,1,1,0.14289797084881395
39.0,female,2,own,little,moderate,1188.0,21.0,business,bad,56.56873482215132,31-40,30.46153846153846,0,0,1,2,0.45703839122486295
41.0,male,3,own,little,little,6313.0,24.0,car,good,263.03070705387273,41-50,153.97560975609755,0,0,1,1,0.13674278681799534
27.0,male,2,own,little,little,1221.0,6.0,furniture/equipment,good,203.46608898516914,18-30,45.22222222222222,0,0,1,1,0.45024763619990993
51.0,male,2,free,little,rich,2892.0,24.0,furniture/equipment,good,120.49497937585933,51-60,56.705882352941174,0,0,1,3,0.2569373072970195
32.0,male,2,rent,quite rich,little,3062.0,24.0,furniture/equipment,good,127.57801758260072,31-40,95.6875,0,0,3,1,0.738552437223043
22.0,female,2,rent,moderate,little,2301.0,9.0,furniture/equipment,good,255.63826241528722,18-30,104.5909090909091,0,0,2,1,0.6058770069675855
51.0,male,2,free,little,little,7511.0,18.0,car,bad,417.25459696683515,51-60,147.27450980392157,0,0,1,1,0.11749500646222537
22.0,female,1,rent,little,little,1258.0,12.0,furniture/equipment,good,104.82459795017083,18-30,57.18181818181818,0,0,1,1,0.4428697962798937
54.0,male,2,own,little,little,717.0,24.0,car,good,29.87375526019749,51-60,13.277777777777779,0,0,1,1,0.5824111822947
35.0,male,0,own,little,moderate,1549.0,9.0,car,good,172.09198977891347,31-40,44.25714285714286,0,0,1,2,0.39231071008238527
54.0,male,2,free,little,little,1597.0,24.0,education,good,66.53889421274113,51-60,29.574074074074073,0,0,1,1,0.3850596842510589
48.0,female,1,rent,little,moderate,1795.0,18.0,radio/TV,good,99.71668240653297,41-50,37.395833333333336,0,0,1,2,0.35778175313059035
24.0,female,2,own,little,little,4272.0,20.0,furniture/equipment,good,213.58932053397328,18-30,178.0,0,0,1,1,0.1896813353566009
35.0,male,2,own,little,little,976.0,12.0,radio/TV,good,81.3265561203233,31-40,27.885714285714286,0,0,1,1,0.5060728744939271
24.0,female,0,rent,little,moderate,7472.0,12.0,car,good,622.6147821014915,18-30,311.3333333333333,0,0,1,2,0.11803588290840414
24.0,male,2,own,little,little,7882.375,36.0,car,bad,218.94877920057777,18-30,328.4322916666667,0,0,1,1,0.11258250186464769
26.0,male,1,own,little,moderate,590.0,6.0,radio/TV,good,98.31694717547074,18-30,22.692307692307693,0,0,1,2,0.628930817610063
64.5,male,2,own,little,little,930.0,12.0,radio/TV,good,77.49354220481626,60+,14.418604651162791,0,0,1,1,0.5181347150259067
55.0,male,3,free,little,moderate,7882.375,42.0,car,good,187.6711268779315,51-60,143.3159090909091,0,0,1,2,0.11258250186464769
26.0,female,0,rent,little,moderate,1778.0,15.0,car,bad,118.52543163789082,18-30,68.38461538461539,0,0,1,2,0.3599712023038157
26.0,male,2,own,little,moderate,907.0,8.0,business,good,113.36082989626297,18-30,34.88461538461539,0,0,1,2,0.5243838489774515
28.0,male,1,own,little,moderate,484.0,6.0,radio/TV,good,80.65322446258956,18-30,17.285714285714285,0,0,1,2,0.6738544474393531
24.0,male,2,own,little,little,7882.375,36.0,car,bad,218.94877920057777,18-30,328.4322916666667,0,0,1,1,0.11258250186464769
54.0,male,2,own,little,little,3051.0,42.0,domestic appliances,bad,72.64112759220019,51-60,56.5,0,0,1,1,0.24685262898049865
46.0,male,2,free,little,little,3931.0,42.0,car,bad,93.59300969024548,41-50,85.45652173913044,0,0,1,1,0.2027986209693774
54.0,female,2,rent,little,moderate,7432.0,36.0,car,good,206.43871003583234,51-60,137.62962962962962,0,0,1,2,0.11859582542694497
62.0,male,2,own,quite rich,little,1338.0,6.0,domestic appliances,good,222.96283952674554,60+,21.580645161290324,0,0,3,1,1.2831479897348161
24.0,female,2,rent,little,little,1554.0,6.0,radio/TV,good,258.9568405265789,18-30,64.75,0,0,1,1,0.3915426781519185
43.0,male,3,own,little,little,7882.375,36.0,vacation/others,good,218.94877920057777,41-50,183.3110465116279,0,0,1,1,0.11258250186464769
26.0,male,2,own,little,little,1345.0,18.0,radio/TV,bad,74.71807121826565,18-30,51.73076923076923,0,0,1,1,0.4264392324093817
27.0,male,2,own,little,little,1101.0,12.0,car,good,91.74235480376636,18-30,40.77777777777778,0,0,1,1,0.47596382674916704
24.0,male,2,own,little,rich,3016.0,12.0,radio/TV,good,251.31239063411383,18-30,125.66666666666667,0,0,1,3,0.24900398406374502
41.0,male,2,own,little,little,2712.0,36.0,furniture/equipment,bad,75.3312407988667,41-50,66.14634146341463,0,0,1,1,0.2693965517241379
47.0,male,1,own,little,little,731.0,8.0,car,good,91.36357955255593,41-50,15.553191489361701,0,0,1,1,0.5777007510109764
35.0,male,3,own,little,little,3780.0,18.0,furniture/equipment,good,209.98833398144546,31-40,108.0,0,0,1,1,0.2092050209205021
30.0,male,2,own,little,little,1602.0,21.0,car,good,76.2820818056283,18-30,53.4,0,0,1,1,0.3843197540353574
33.0,female,2,rent,little,little,3966.0,18.0,car,bad,220.32109327259596,31-40,120.18181818181819,0,0,1,1,0.2013693113169553
36.0,male,2,own,little,little,4165.0,18.0,business,bad,231.37603466474084,31-40,115.69444444444444,0,0,1,1,0.1936108422071636
47.0,male,2,free,little,little,7882.375,36.0,car,bad,218.94877920057777,41-50,167.71010638297872,0,0,1,1,0.11258250186464769
38.0,male,2,free,little,moderate,6681.0,42.0,business,good,159.06764124663698,31-40,175.81578947368422,0,0,1,2,0.1301913813305559
